order,ndivs,element,face,reference_face_id,face_node,R_alpha,R_beta,term_alpha,term_beta,a_projected,a_direct,delta,abs_delta,relative_delta,delta_alpha_trace,delta_beta_trace
4,2,6,0,1,1,-0.18862652997397042,0.08783438419528707,-0.37725305994794084,0.17566876839057413,-0.2015842915573667,-0.2014746714686378,-0.00010962008872891782,0.00010962008872891782,0.0005437928118408086,nan,nan
4,2,6,0,1,2,-0.1802478668595179,0.10979383305082054,-0.3604957337190358,0.21958766610164107,-0.14090806761739474,-0.14085064543332929,-5.742218406545874e-05,5.742218406545874e-05,0.0004075152334171256,nan,nan
4,2,6,0,1,3,-0.1680071547469252,0.137736691823599,-0.3360143094938504,0.275473383647198,-0.06054092584665244,-0.060441078355189054,-9.984749146338401e-05,9.984749146338401e-05,0.0016492561034876377,nan,nan
4,2,6,0,1,4,-0.15938040772737133,0.15405390280451628,-0.31876081545474266,0.30810780560903256,-0.010653009845710104,-0.01084400803796293,0.00019099819225282602,0.00019099819225282602,0.017613247019383937,nan,nan
4,2,6,1,2,0,-0.16650309205339903,0.16417911048206493,0.33300618410679805,-0.0,0.33300618410679805,0.33327015932433857,-0.000263975217540513,0.000263975217540513,0.0007920757684266963,-0.000263975217540513,nan
4,2,6,1,2,1,-0.20294474399939133,0.18919607728999036,0.40588948799878266,-0.0,0.40588948799878266,0.40581036957598915,7.911842279351156e-05,7.911842279351156e-05,0.0001949260208329141,7.911842279351156e-05,nan
4,2,6,1,2,2,-0.2405052747735497,0.2053226367493164,0.4810105495470994,-0.0,0.4810105495470994,0.48089418390747696,0.00011636563962241775,0.00011636563962241775,0.0002419191008013921,0.00011636563962241775,nan
4,2,6,1,2,3,-0.2441233896424331,0.18903230186880898,0.4882467792848662,-0.0,0.4882467792848662,0.4884259356716387,-0.00017915638677251655,0.00017915638677251655,0.000366803590243743,-0.00017915638677251655,nan
4,2,6,1,2,4,-0.2280740252489831,0.1643622748956953,0.4561480504979662,-0.0,0.4561480504979662,0.4559794360129519,0.00016861448501431786,0.00016861448501431786,0.0003696485928861153,0.00016861448501431786,nan
4,2,6,2,3,0,-0.22936023090063623,0.16438706082365426,-0.0,-0.3287741216473085,-0.3287741216473085,-0.3285783487692704,-0.00019577287803812515,0.00019577287803812515,0.0005954631619338335,nan,-0.00019577287803812515
4,2,6,2,3,1,-0.2535142234045754,0.18612823241587537,-0.0,-0.37225646483175073,-0.37225646483175073,-0.37257311588360303,0.00031665105185230136,0.00031665105185230136,0.0008499031152618846,nan,0.00031665105185230136
4,2,6,2,3,2,-0.2617286319962791,0.18143808269398984,-0.0,-0.3628761653879797,-0.3628761653879797,-0.3627598728468436,-0.00011629254113609822,0.00011629254113609822,0.0003204744544513158,nan,-0.00011629254113609822
4,2,6,2,3,3,-0.2301634354566043,0.12965038072344906,-0.0,-0.2593007614468981,-0.2593007614468981,-0.2591799104651977,-0.00012085098170039332,0.00012085098170039332,0.0004660648932384344,nan,-0.00012085098170039332
4,2,6,2,3,4,-0.19748804430908706,0.08758543473192952,-0.0,-0.17517086946385904,-0.17517086946385904,-0.17612705916667007,0.0009561897028110278,0.0009561897028110278,0.005428976713374745,nan,0.0009561897028110278
4,2,7,0,1,0,-0.3182330132865814,0.15705642615603735,-0.6364660265731628,0.3141128523120747,-0.32235317426108806,-0.32242615128637564,7.297702528757943e-05,7.297702528757943e-05,0.000226337178285399,nan,nan
4,2,7,0,1,1,-0.3269327691135892,0.15425848803752412,-0.6538655382271784,0.30851697607504824,-0.34534856215213017,-0.3453692912208002,2.072906867001123e-05,2.072906867001123e-05,6.0020011034388116e-05,nan,nan
4,2,7,0,1,2,-0.3151164698001368,0.14506522883528444,-0.6302329396002736,0.2901304576705689,-0.3401024819297047,-0.34004353847414764,-5.8943455557070035e-05,5.8943455557070035e-05,0.0001733108656621123,nan,nan
4,2,7,0,1,3,-0.2768666860640962,0.13353544220034655,-0.5537333721281924,0.2670708844006931,-0.2866624877274993,-0.28695126420300104,0.0002887764755017397,0.0002887764755017397,0.0010063607013679069,nan,nan
4,2,7,0,1,4,-0.24465425451716175,0.1265506209642067,-0.4893085090343235,0.2531012419284134,-0.2362072671059101,-0.23565758962536096,-0.0005496774805491544,0.0005496774805491544,0.0023270980917902548,nan,nan
4,2,7,1,2,0,-0.2519724955555838,0.13251487423210498,0.5039449911111676,-0.0,0.5039449911111676,0.5047054079359404,-0.0007604168247727916,0.0007604168247727916,0.0015066547986529743,-0.0007604168247727916,nan
4,2,7,1,2,1,-0.3157786131393242,0.16277744446790413,0.6315572262786484,-0.0,0.6315572262786484,0.6317530263488009,-0.00019580007015251866,0.00019580007015251866,0.00030993135289614633,-0.00019580007015251866,nan
4,2,7,1,2,2,-0.36287616538797984,0.18143808269398987,0.7257523307759597,-0.0,0.7257523307759597,0.725519745693687,0.00023258508227264052,0.00023258508227264052,0.0003204744544519275,0.00023258508227264052,nan
4,2,7,1,2,3,-0.31577861313932415,0.15300116867142008,0.6315572262786483,-0.0,0.6315572262786483,0.6317530263488009,-0.00019580007015262968,0.00019580007015262968,0.0003099313528963221,-0.00019580007015262968,nan
4,2,7,1,2,4,-0.25197249555558376,0.11945762132347881,0.5039449911111675,-0.0,0.5039449911111675,0.5047054079359404,-0.0007604168247729026,0.0007604168247729026,0.0015066547986531942,-0.0007604168247729026,nan
4,2,7,2,3,0,-0.24465425451716175,0.11810363355295507,-0.0,-0.23620726710591014,-0.23620726710591014,-0.23565758962536099,-0.0005496774805491544,0.0005496774805491544,0.0023270980917902543,nan,-0.0005496774805491544
4,2,7,2,3,1,-0.2768666860640961,0.14333124386374954,-0.0,-0.2866624877274991,-0.2866624877274991,-0.2869512642030011,0.00028877647550201724,0.00028877647550201724,0.001006360701368874,nan,0.00028877647550201724
4,2,7,2,3,2,-0.31511646980013663,0.17005124096485225,-0.0,-0.3401024819297045,-0.3401024819297045,-0.34004353847414764,-5.894345555684799e-05,5.894345555684799e-05,0.00017331086566145954,nan,-5.894345555684799e-05
4,2,7,2,3,3,-0.32693276911358926,0.17267428107606503,-0.0,-0.34534856215213006,-0.34534856215213006,-0.3453692912208002,2.0729068670122253e-05,2.0729068670122253e-05,6.0020011034709575e-05,nan,2.0729068670122253e-05
4,2,7,2,3,4,-0.3182330132865815,0.16117658713054409,-0.0,-0.32235317426108817,-0.32235317426108817,-0.32242615128637564,7.297702528746841e-05,7.297702528746841e-05,0.00022633717828505467,nan,7.297702528746841e-05
4,2,8,0,1,0,-0.06497317007698197,0.22936023090063612,-0.12994634015396395,0.45872046180127224,0.3287741216473083,0.3285783487692704,0.0001957728780379031,0.0001957728780379031,0.0005954631619331586,nan,nan
4,2,8,0,1,1,-0.06738599098870011,0.2535142234045753,-0.13477198197740023,0.5070284468091506,0.37225646483175034,0.37257311588360315,-0.00031665105185280096,0.00031665105185280096,0.0008499031152632253,nan,nan
4,2,8,0,1,2,-0.0802905493022892,0.2617286319962792,-0.1605810986045784,0.5234572639925584,0.36287616538798007,0.36275987284684375,0.00011629254113632026,0.00011629254113632026,0.0003204744544519273,nan,nan
4,2,8,0,1,3,-0.10051305473315529,0.23016343545660434,-0.20102610946631058,0.4603268709132087,0.25930076144689806,0.2591799104651977,0.00012085098170033781,0.00012085098170033781,0.00046606489323822045,nan,nan
4,2,8,0,1,4,-0.10990260957715749,0.1974880443090869,-0.21980521915431497,0.3949760886181738,0.17517086946385882,0.17612705916667007,-0.0009561897028112498,0.0009561897028112498,0.005428976713376006,nan,nan
4,2,8,1,2,0,-0.10997039169602793,0.19026237131749438,0.21994078339205586,-0.0,0.21994078339205586,0.22032184638759095,-0.0003810629955350864,0.0003810629955350864,0.0017295742650264424,-0.0003810629955350864,nan
4,2,8,1,2,1,-0.10079214577868341,0.18862652997397056,0.20158429155736682,-0.0,0.20158429155736682,0.2014746714686378,0.00010962008872902884,0.00010962008872902884,0.0005437928118413591,0.00010962008872902884,nan
