order,ndivs,element,face,reference_face_id,neighbor_element,neighbor_face,neighbor_reference_face_id,max_abs_projected_mismatch,max_abs_direct_mismatch,max_abs_delta_M,max_abs_delta_P,max_abs_delta_M_plus_delta_P,max_abs_projected_minus_delta_sum,max_abs_decomposition_error
4,8,90,0,1,91,2,3,5.5347926436466466e-08,2.7755575615628914e-17,9.59462464686367e-08,1.0291739616086204e-07,5.534792646422204e-08,2.7755575615628914e-17,0.0
4,8,90,2,3,102,1,2,4.040395518156714e-08,2.7755575615628914e-17,1.9067332865385644e-08,2.1336622316181497e-08,4.040395518156714e-08,2.7755575615628914e-17,0.0
4,8,91,0,1,382,0,1,4.0817813504179234e-09,5.204170427930421e-18,5.271523377189946e-08,5.242902380298009e-08,4.0817813504179234e-09,5.204170427930421e-18,0.0
4,8,92,0,1,93,1,2,1.4810608861548502e-07,2.0816681711721685e-17,1.4369527624735756e-07,1.2717783409721406e-07,1.481060886293628e-07,2.0816681711721685e-17,0.0
4,8,93,0,1,94,2,3,1.7415707018186843e-07,2.7755575615628914e-17,1.6189610302363988e-07,1.21711734690777e-07,1.7415707018186843e-07,2.7755575615628914e-17,0.0
4,8,93,2,3,103,1,2,2.747116653600834e-08,2.7755575615628914e-17,2.8065052642967103e-08,3.3865877435701464e-08,2.747116653600834e-08,2.7755575615628914e-17,0.0
4,8,94,0,1,95,1,2,1.4846793344736042e-07,6.938893903907228e-17,1.8551088049045816e-07,9.725159193230137e-08,1.48467933475116e-07,6.938893903907228e-17,0.0
4,8,95,0,1,96,2,3,1.3659453762526752e-07,2.7755575615628914e-17,1.6046033650407576e-07,5.284902970803529e-08,1.365945376530231e-07,2.7755575615628914e-17,0.0
4,8,95,2,3,105,1,2,1.4058500308333777e-08,2.7755575615628914e-17,1.001993715221694e-07,1.0080434134640548e-07,1.4058500336089352e-08,2.7755575615628914e-17,0.0
4,8,96,0,1,97,1,2,1.6605160828297993e-07,2.7755575615628914e-17,1.1795490262311858e-07,1.0449708263970958e-07,1.6605160828297993e-07,2.7755575615628914e-17,0.0
4,8,97,0,1,98,2,3,1.6605160803317975e-07,2.7755575615628914e-17,1.0449708270909852e-07,1.1795490242882956e-07,1.6605160801930197e-07,2.7755575615628914e-17,0.0
4,8,97,2,3,107,1,2,2.6666072100445248e-08,1.1102230246251565e-16,1.4515504237477828e-07,1.279711579205145e-07,2.6666072183711975e-08,1.1102230246251565e-16,0.0
4,8,98,0,1,99,1,2,1.3659453769465646e-07,5.551115123125783e-17,5.2849029735790864e-08,1.604603364624424e-07,1.3659453770853425e-07,5.551115123125783e-17,0.0
4,8,99,0,1,100,2,3,1.4846793343348264e-07,4.163336342344337e-17,9.725159198781252e-08,1.8551088042106922e-07,1.4846793344736042e-07,4.163336342344337e-17,0.0
4,8,99,2,3,109,1,2,1.4058500169555899e-08,8.326672684688674e-17,1.0019937160543613e-07,1.0080434137416106e-07,1.4058500169555899e-08,8.326672684688674e-17,0.0
4,8,100,0,1,101,1,2,1.741570703206463e-07,4.163336342344337e-17,1.2171173473934926e-07,1.6189610306527324e-07,1.741570703345241e-07,4.163336342344337e-17,0.0
4,8,101,0,1,102,2,3,1.4810608861548502e-07,1.3877787807814457e-17,1.27177834166603e-07,1.4369527623347977e-07,1.4810608861548502e-07,1.3877787807814457e-17,0.0
4,8,101,2,3,111,1,2,2.747116659151949e-08,0.0,2.8065052559700376e-08,3.3865877435701464e-08,2.747116659151949e-08,0.0,0.0
4,8,102,0,1,379,0,1,1.2325266612878139e-08,6.938893903907228e-18,9.145744229305253e-08,1.0378270891286956e-07,1.2325266619817032e-08,6.938893903907228e-18,0.0
4,8,103,0,1,104,1,2,1.5435277631731248e-07,2.7755575615628914e-17,1.0752201035774123e-07,7.664921065214658e-08,1.543527762895569e-07,2.7755575615628914e-17,0.0
4,8,104,0,1,105,2,3,1.3974056646548494e-07,5.551115123125783e-17,2.0368729111708284e-07,7.1276689536659e-08,1.3974056645160715e-07,5.551115123125783e-17,0.0
4,8,104,2,3,112,1,2,6.76437217628223e-08,5.551115123125783e-17,8.757603633946509e-08,7.077044514303132e-08,6.76437217628223e-08,5.551115123125783e-17,0.0
4,8,105,0,1,106,1,2,1.0677550123239232e-07,4.163336342344337e-17,1.1253041815040277e-07,3.580902732669422e-08,1.0677550124627011e-07,4.163336342344337e-17,0.0
4,8,106,0,1,107,2,3,1.667379343761599e-07,2.7755575615628914e-17,1.0162748409481281e-07,9.658916878818591e-08,1.667379343900377e-07,2.7755575615628914e-17,0.0
4,8,106,2,3,114,1,2,3.6304080797133764e-08,5.551115123125783e-17,1.0172710621092484e-07,8.098519518884295e-08,3.630408082488934e-08,5.551115123125783e-17,0.0
4,8,107,0,1,108,1,2,1.6673793430677097e-07,5.551115123125783e-17,9.658916877430812e-08,1.016274841086906e-07,1.6673793432064876e-07,5.551115123125783e-17,0.0
4,8,108,0,1,109,2,3,1.0677550124627011e-07,1.3877787807814457e-17,3.580902732669422e-08,1.1253041809489162e-07,1.0677550123239232e-07,1.3877787807814457e-17,0.0
4,8,108,2,3,116,1,2,3.630408076937819e-08,5.551115123125783e-17,1.017271061554137e-07,8.098519521659853e-08,3.630408071386704e-08,5.551115123125783e-17,0.0
4,8,109,0,1,110,1,2,1.3974056645160715e-07,6.938893903907228e-17,7.127668949502564e-08,2.036872910338161e-07,1.3974056643772936e-07,6.938893903907228e-17,0.0
4,8,110,0,1,111,2,3,1.5435277642833478e-07,1.3877787807814457e-17,7.664921069377995e-08,1.075220103854968e-07,1.5435277644221257e-07,1.3877787807814457e-17,0.0
4,8,110,2,3,118,1,2,6.76437218738446e-08,5.551115123125783e-17,8.757603620068721e-08,7.077044511527575e-08,6.76437218738446e-08,5.551115123125783e-17,0.0
4,8,111,0,1,374,0,1,2.3564528377206795e-08,1.3877787807814457e-17,1.2165947044229242e-07,1.452239988194992e-07,2.3564528377206795e-08,1.3877787807814457e-17,0.0
4,8,112,0,1,113,1,2,4.7734920259612235e-08,1.3877787807814457e-17,3.330439722615264e-08,1.4430523047337385e-08,4.773492027349002e-08,1.3877787807814457e-17,0.0
4,8,113,0,1,114,2,3,1.5206144557411427e-07,1.3877787807814457e-17,1.0236134442842548e-07,5.7977159559352565e-08,1.5206144556023649e-07,1.3877787807814457e-17,0.0
4,8,113,2,3,119,1,2,3.034323392547833e-08,2.7755575615628914e-17,7.627592724102072e-08,4.832034253277051e-08,3.0343233953233906e-08,2.7755575615628914e-17,0.0
4,8,114,0,1,115,1,2,6.142020128607761e-08,2.7755575615628914e-17,4.73212496826525e-08,3.1936590358383476e-08,6.14202012999554e-08,2.7755575615628914e-17,0.0
4,8,115,0,1,116,2,3,6.142020121668867e-08,2.7755575615628914e-17,3.19365903306279e-08,4.732124966877471e-08,6.142020121668867e-08,2.7755575615628914e-17,0.0
4,8,115,2,3,121,1,2,2.8467294688194755e-08,5.551115123125783e-17,4.2125152338590155e-08,3.3174495567278584e-08,2.8467294743705907e-08,5.551115123125783e-17,0.0
4,8,116,0,1,117,1,2,1.5206144551860312e-07,2.7755575615628914e-17,5.7977159614863716e-08,1.0236134437291433e-07,1.5206144550472533e-07,2.7755575615628914e-17,0.0
4,8,117,0,1,118,2,3,4.7734920329001174e-08,1.3877787807814457e-17,1.4430523068154066e-08,3.3304397274724895e-08,4.773492034287896e-08,1.3877787807814457e-17,0.0
4,8,117,2,3,123,1,2,3.034323378670045e-08,2.7755575615628914e-17,7.627592718550957e-08,4.8320342505014935e-08,3.034323378670045e-08,2.7755575615628914e-17,0.0
4,8,118,0,1,367,0,1,2.3564528356390113e-08,2.7755575615628914e-17,7.81311949027419e-08,1.0169572325913201e-07,2.3564528356390113e-08,2.7755575615628914e-17,0.0
4,8,119,0,1,120,1,2,2.4076718826981924e-08,1.3877787807814457e-17,1.1267077895671385e-08,1.2809640917432752e-08,2.4076718813104137e-08,1.3877787807814457e-17,0.0
4,8,120,0,1,121,2,3,4.8352989764910426e-08,2.7755575615628914e-17,1.755882760023919e-08,3.079416219242681e-08,4.8352989792666e-08,2.7755575615628914e-17,0.0
4,8,120,2,3,124,1,2,5.6942646708968425e-09,5.551115123125783e-17,2.964098702595841e-08,2.927957507004031e-08,5.694264615385691e-09,5.551115123125783e-17,0.0
4,8,121,0,1,122,1,2,4.835298982042158e-08,2.7755575615628914e-17,3.0794162289571325e-08,1.7558827558605827e-08,4.835298984817715e-08,2.7755575615628914e-17,0.0
4,8,122,0,1,123,2,3,2.4076718722898516e-08,2.7755575615628914e-17,1.280964089661607e-08,1.126707779852687e-08,2.407671869514294e-08,2.7755575615628914e-17,0.0
4,8,122,2,3,126,1,2,5.694264504363389e-09,8.326672684688674e-17,2.9640986914936107e-08,2.9279575097795885e-08,5.69426455987454e-09,8.326672684688674e-17,0.0
4,8,123,0,1,358,0,1,1.232526659900035e-08,2.7755575615628914e-17,3.211347247844554e-08,4.112495578800779e-08,1.2325266626755926e-08,2.7755575615628914e-17,0.0
4,8,124,0,1,125,1,2,8.920357640052057e-09,1.3877787807814457e-17,3.822685785970226e-09,5.097671867959619e-09,8.920357653929845e-09,1.3877787807814457e-17,0.0
4,8,125,0,1,126,2,3,8.92035752209086e-09,2.7755575615628914e-17,5.0976718263262555e-09,3.822685716581287e-09,8.920357542907542e-09,2.7755575615628914e-17,0.0
4,8,125,2,3,127,1,2,2.741943505579769e-09,8.326672684688674e-17,5.54591254864345e-09,7.7791311170472e-09,2.741943505579769e-09,8.326672684688674e-17,0.0
4,8,126,0,1,347,0,1,4.081781301845666e-09,1.3877787807814457e-17,1.97523802730748e-08,1.9466170342319344e-08,4.081781315723454e-09,1.3877787807814457e-17,0.0
4,8,127,0,1,334,0,1,1.111409339560332e-09,1.3877787807814457e-17,4.3585005535251575e-09,4.820337275168729e-09,1.1114093534381198e-09,1.3877787807814457e-17,0.0
4,8,128,0,1,129,1,2,1.1312502934401891e-08,2.7755575615628914e-17,5.965369265920062e-08,4.834118974561541e-08,1.131250291358521e-08,2.7755575615628914e-17,0.0
4,8,128,1,2,192,2,3,1.1114093260078048e-09,4.336808689942018e-19,2.8904708416696567e-08,2.9366545147013756e-08,1.111409325574124e-09,4.336808689942018e-19,0.0
4,8,129,0,1,130,2,3,4.922611435143054e-08,1.3877787807814457e-17,2.027878737154154e-08,3.4690690403627045e-08,4.922611433755275e-08,1.3877787807814457e-17,0.0
4,8,129,2,3,143,1,2,5.355820160979352e-08,3.469446951953614e-18,1.5374384203237224e-08,3.81838174065563e-08,5.355820160979352e-08,3.469446951953614e-18,0.0
4,8,130,0,1,131,1,2,5.5347926436466466e-08,2.7755575615628914e-17,1.0291739614698425e-07,9.594624644782002e-08,5.5347926450344254e-08,2.7755575615628914e-17,0.0
4,8,130,1,2,207,2,3,4.081781333070689e-09,5.204170427930421e-18,5.2715233778838355e-08,5.2429023775224515e-08,4.081781333070689e-09,5.204170427930421e-18,0.0
4,8,131,0,1,132,2,3,4.0403955223200505e-08,2.7755575615628914e-17,1.9067332907019008e-08,2.1336622316181497e-08,4.0403955223200505e-08,2.7755575615628914e-17,0.0
4,8,131,2,3,145,1,2,1.2838854142327438e-07,3.469446951953614e-18,6.419628826442869e-08,6.419225315884569e-08,1.2838854142327438e-07,3.469446951953614e-18,0.0
4,8,132,0,1,133,1,2,1.481060886432406e-07,1.3877787807814457e-17,1.4369527627511314e-07,1.2717783412496964e-07,1.481060886432406e-07,1.3877787807814457e-17,0.0
4,8,132,1,2,220,2,3,1.2325266605939245e-08,6.938893903907228e-18,9.145744227223584e-08,1.0378270888511398e-07,1.2325266612878139e-08,6.938893903907228e-18,0.0
4,8,133,0,1,134,2,3,2.7471166619275067e-08,2.7755575615628914e-17,2.806505265684489e-08,3.386587746345704e-08,2.7471166619275067e-08,2.7755575615628914e-17,0.0
4,8,133,2,3,147,1,2,1.741570703206463e-07,2.0816681711721685e-17,1.6189610313466218e-07,1.21711734690777e-07,1.741570703206463e-07,2.0816681711721685e-17,0.0
4,8,134,0,1,135,1,2,1.5435277635200695e-07,1.3877787807814457e-17,1.0752201039937459e-07,7.664921066602437e-08,1.5435277633812916e-07,1.3877787807814457e-17,0.0
4,8,134,1,2,231,2,3,2.356452840496237e-08,1.3877787807814457e-17,1.2165947040065905e-07,1.4522399880562142e-07,2.356452840496237e-08,1.3877787807814457e-17,0.0
4,8,135,0,1,136,2,3,6.764372184608902e-08,5.551115123125783e-17,8.757603636722067e-08,7.077044514303132e-08,6.764372184608902e-08,5.551115123125783e-17,0.0
4,8,135,2,3,149,1,2,1.3974056647936273e-07,4.163336342344337e-17,2.0368729110320505e-07,7.127668948114785e-08,1.3974056647936273e-07,4.163336342344337e-17,0.0
4,8,136,0,1,137,1,2,4.773492025267334e-08,1.3877787807814457e-17,3.3304397184519274e-08,1.4430523068154066e-08,4.773492025267334e-08,1.3877787807814457e-17,0.0
4,8,136,1,2,240,2,3,2.3564528398023477e-08,2.7755575615628914e-17,7.813119495825305e-08,1.0169572335627652e-07,2.3564528398023477e-08,2.7755575615628914e-17,0.0
4,8,137,0,1,138,2,3,3.034323386996718e-08,5.551115123125783e-17,7.627592729653188e-08,4.832034264379281e-08,3.034323392547833e-08,5.551115123125783e-17,0.0
4,8,137,2,3,151,1,2,1.5206144561574764e-07,4.163336342344337e-17,1.0236134447005885e-07,5.797715958710814e-08,1.5206144562962542e-07,4.163336342344337e-17,0.0
4,8,138,0,1,139,1,2,2.407671876453188e-08,2.7755575615628914e-17,1.126707783322134e-08,1.2809640903554964e-08,2.4076718736776304e-08,2.7755575615628914e-17,0.0
4,8,138,1,2,247,2,3,1.2325266626755926e-08,2.7755575615628914e-17,3.21134725200789e-08,4.112495582964115e-08,1.2325266654511502e-08,2.7755575615628914e-17,0.0
4,8,139,0,1,140,2,3,5.6942645321189644e-09,5.551115123125783e-17,2.9640987109225136e-08,2.927957512555146e-08,5.694264587630116e-09,5.551115123125783e-17,0.0
4,8,139,2,3,153,1,2,4.8352989695521487e-08,1.3877787807814457e-17,1.755882754472804e-08,3.0794162164671235e-08,4.8352989709399274e-08,1.3877787807814457e-17,0.0
4,8,140,0,1,141,1,2,8.920357667807632e-09,1.3877787807814457e-17,3.822685813725801e-09,5.097671861020725e-09,8.920357674746526e-09,1.3877787807814457e-17,0.0
4,8,140,1,2,252,2,3,4.081781385112393e-09,1.3877787807814457e-17,1.9752380356341526e-08,1.9466170342319344e-08,4.081781398990181e-09,1.3877787807814457e-17,0.0
4,8,141,0,1,142,2,3,2.741943533335345e-09,4.163336342344337e-17,5.545912590276814e-09,7.779131130924988e-09,2.741943533335345e-09,4.163336342344337e-17,0.0
4,8,141,2,3,155,1,2,8.920357667807632e-09,1.3877787807814457e-17,5.097671930409664e-09,3.822685744336862e-09,8.920357674746526e-09,1.3877787807814457e-17,0.0
4,8,142,0,1,447,0,1,1.1114093118047563e-09,1.3877787807814457e-17,4.358500581280733e-09,4.820337268229835e-09,1.1114092979269685e-09,1.3877787807814457e-17,0.0
4,8,142,1,2,255,2,3,1.1114093534381198e-09,1.3877787807814457e-17,4.358500532708476e-09,4.820337275168729e-09,1.1114093673159076e-09,1.3877787807814457e-17,0.0
4,8,143,0,1,144,1,2,6.104219103797437e-08,4.163336342344337e-17,1.0120025663307164e-07,6.630525946349497e-08,6.104219106572994e-08,4.163336342344337e-17,0.0
4,8,144,0,1,145,2,3,8.00355516028528e-08,4.163336342344337e-17,4.663746071276176e-08,5.864770420693777e-08,8.00355516028528e-08,4.163336342344337e-17,0.0
4,8,144,2,3,156,1,2,4.400367968615537e-08,1.3877787807814457e-17,1.830223975152201e-08,2.5701439920755575e-08,4.4003679672277585e-08,1.3877787807814457e-17,0.0
4,8,145,0,1,146,1,2,8.933313178083324e-08,2.7755575615628914e-17,1.7677731112275552e-07,8.744417935580007e-08,8.933313176695545e-08,2.7755575615628914e-17,0.0
4,8,146,0,1,147,2,3,4.637568609688891e-08,5.551115123125783e-17,7.470891330574325e-08,7.405706378693644e-08,4.637568606913334e-08,5.551115123125783e-17,0.0
4,8,146,2,3,158,1,2,1.0351920602669207e-07,1.3877787807814457e-17,8.453118352513833e-08,3.477082589908864e-08,1.0351920604056986e-07,1.3877787807814457e-17,0.0
4,8,147,0,1,148,1,2,1.484679333640937e-07,2.7755575615628914e-17,1.8551088040719144e-07,9.725159197393474e-08,1.4846793333633812e-07,2.7755575615628914e-17,0.0
4,8,148,0,1,149,2,3,1.4058500308333777e-08,8.326672684688674e-17,1.0019937166094728e-07,1.0080434129089433e-07,1.405850022506705e-08,8.326672684688674e-17,0.0
4,8,148,2,3,160,1,2,1.3659453772241203e-07,4.163336342344337e-17,1.604603364624424e-07,5.2849029721913077e-08,1.3659453770853425e-07,4.163336342344337e-17,0.0
4,8,149,0,1,150,1,2,1.0677550117688117e-07,4.163336342344337e-17,1.1253041801162489e-07,3.5809027368327584e-08,1.067755011491256e-07,4.163336342344337e-17,0.0
4,8,150,0,1,151,2,3,3.630408076937819e-08,5.551115123125783e-17,1.01727106266436e-07,8.09851952443541e-08,3.630408074162261e-08,5.551115123125783e-17,0.0
4,8,150,2,3,162,1,2,1.6673793447330443e-07,5.551115123125783e-17,1.0162748413644618e-07,9.658916881594148e-08,1.6673793445942664e-07,5.551115123125783e-17,0.0
4,8,151,0,1,152,1,2,6.142020132771098e-08,2.7755575615628914e-17,4.7321249585507985e-08,3.1936590372261264e-08,6.142020132771098e-08,2.7755575615628914e-17,0.0
4,8,152,0,1,153,2,3,2.8467294632683604e-08,5.551115123125783e-17,4.212515242185688e-08,3.3174495428500705e-08,2.8467294577172453e-08,5.551115123125783e-17,0.0
4,8,152,2,3,164,1,2,6.142020131383319e-08,1.3877787807814457e-17,3.1936590372261264e-08,4.7321249710408075e-08,6.142020131383319e-08,1.3877787807814457e-17,0.0
4,8,153,0,1,154,1,2,4.8352989695521487e-08,2.7755575615628914e-17,3.079416219242681e-08,1.7558827530850252e-08,4.835298972327706e-08,2.7755575615628914e-17,0.0
4,8,154,0,1,155,2,3,5.69426455987454e-09,5.551115123125783e-17,2.964098708146956e-08,2.9279575014529158e-08,5.6942645321189644e-09,5.551115123125783e-17,0.0
4,8,154,2,3,166,1,2,2.4076718806165243e-08,6.938893903907228e-18,1.2809640959066115e-08,1.1267077854038021e-08,2.4076718813104137e-08,6.938893903907228e-18,0.0
4,8,155,0,1,446,0,1,4.081781315723454e-09,1.3877787807814457e-17,1.9752380370219313e-08,1.946617037007492e-08,4.081781301845666e-09,1.3877787807814457e-17,0.0
4,8,156,0,1,157,1,2,1.3033300384768243e-07,4.163336342344337e-17,1.0540883595144823e-07,5.09019068978267e-08,1.3033300384768243e-07,4.163336342344337e-17,0.0
4,8,157,0,1,158,2,3,3.741618528896318e-08,2.7755575615628914e-17,6.063234386788352e-08,9.516932991671112e-08,3.741618531671875e-08,2.7755575615628914e-17,0.0
4,8,157,2,3,167,1,2,3.902575026332178e-08,2.0816681711721685e-17,2.4907999919554502e-08,1.4191410116493053e-08,3.90257502425051e-08,2.0816681711721685e-17,0.0
4,8,158,0,1,159,1,2,1.8477201431388313e-07,1.3877787807814457e-17,1.5753669035944995e-07,7.337042086386081e-08,1.8477201430000534e-07,1.3877787807814457e-17,0.0
4,8,159,0,1,160,2,3,3.0143396917425846e-08,8.326672684688674e-17,1.1351744938492558e-07,1.373545908400775e-07,3.014339683415912e-08,8.326672684688674e-17,0.0
4,8,159,2,3,169,1,2,9.905153930400701e-08,4.163336342344337e-17,8.078982699499804e-08,5.751532368425405e-08,9.905153933176258e-08,4.163336342344337e-17,0.0
4,8,160,0,1,161,1,2,1.6605160824134657e-07,2.7755575615628914e-17,1.179549026092408e-07,1.0449708263970958e-07,1.6605160822746878e-07,2.7755575615628914e-17,0.0
4,8,161,0,1,162,2,3,2.6666071989422946e-08,1.1102230246251565e-16,1.4515504243028943e-07,1.279711579205145e-07,2.6666072100445248e-08,1.1102230246251565e-16,0.0
4,8,161,2,3,171,1,2,1.6605160815807984e-07,1.3877787807814457e-17,1.0449708266746516e-07,1.1795490248434071e-07,1.6605160817195763e-07,1.3877787807814457e-17,0.0
4,8,162,0,1,163,1,2,1.6673793443167106e-07,6.938893903907228e-17,9.658916882981927e-08,1.0162748409481281e-07,1.6673793441779328e-07,6.938893903907228e-17,0.0
4,8,163,0,1,164,2,3,3.6304080797133764e-08,5.551115123125783e-17,1.0172710618316927e-07,8.09851950223095e-08,3.630408082488934e-08,5.551115123125783e-17,0.0
4,8,163,2,3,173,1,2,1.0677550132953684e-07,2.7755575615628914e-17,3.580902738220537e-08,1.1253041813652498e-07,1.0677550134341462e-07,2.7755575615628914e-17,0.0
4,8,164,0,1,165,1,2,1.5206144550472533e-07,2.7755575615628914e-17,5.7977159614863716e-08,1.0236134440066991e-07,1.5206144550472533e-07,2.7755575615628914e-17,0.0
4,8,165,0,1,166,2,3,3.03432337311893e-08,2.7755575615628914e-17,7.627592729653188e-08,4.832034233848148e-08,3.0343233703433725e-08,2.7755575615628914e-17,0.0
4,8,165,2,3,175,1,2,4.773492037063454e-08,1.3877787807814457e-17,1.4430523095909642e-08,3.330439728860268e-08,4.7734920384512325e-08,1.3877787807814457e-17,0.0
4,8,166,0,1,443,0,1,1.2325266682267078e-08,2.7755575615628914e-17,3.211347250620111e-08,4.112495585739673e-08,1.2325266654511502e-08,2.7755575615628914e-17,0.0
4,8,167,0,1,168,1,2,8.670905450591793e-08,2.7755575615628914e-17,3.6751565235526584e-08,4.995748928426913e-08,8.670905451979571e-08,2.7755575615628914e-17,0.0
4,8,168,0,1,169,2,3,4.880533524542763e-08,1.1102230246251565e-16,4.388105442898471e-08,7.968276391490114e-08,4.880533521767205e-08,1.1102230246251565e-16,0.0
4,8,168,2,3,176,1,2,8.670905456142908e-08,4.163336342344337e-17,4.9957489312024705e-08,3.6751565291037736e-08,8.670905460306244e-08,4.163336342344337e-17,0.0
4,8,169,0,1,170,1,2,9.905153929012922e-08,2.7755575615628914e-17,5.7515323767520776e-08,8.07898269256091e-08,9.905153927625143e-08,2.7755575615628914e-17,0.0
4,8,170,0,1,171,2,3,3.0143396806403544e-08,1.1102230246251565e-16,1.1351744919063655e-07,1.3735459086783308e-07,3.0143396917425846e-08,1.1102230246251565e-16,0.0
4,8,170,2,3,178,1,2,1.8477201425837197e-07,4.163336342344337e-17,7.337042089161638e-08,1.575366903039388e-07,1.8477201427224976e-07,4.163336342344337e-17,0.0
4,8,171,0,1,172,1,2,1.3659453773628982e-07,2.7755575615628914e-17,5.2849029735790864e-08,1.6046033636529788e-07,1.3659453773628982e-07,2.7755575615628914e-17,0.0
4,8,172,0,1,173,2,3,1.4058500141800323e-08,1.1102230246251565e-16,1.0019937154992498e-07,1.0080434137416106e-07,1.4058500141800323e-08,1.1102230246251565e-16,0.0
4,8,172,2,3,180,1,2,1.4846793344736042e-07,1.3877787807814457e-17,9.72515919045458e-08,1.855108804627026e-07,1.484679334612382e-07,1.3877787807814457e-17,0.0
4,8,173,0,1,174,1,2,1.3974056636834042e-07,5.551115123125783e-17,7.127668948114785e-08,2.0368729107544947e-07,1.397405663822182e-07,5.551115123125783e-17,0.0
4,8,174,0,1,175,2,3,6.76437218738446e-08,2.7755575615628914e-17,8.757603628395394e-08,7.077044508752017e-08,6.76437218738446e-08,2.7755575615628914e-17,0.0
4,8,174,2,3,182,1,2,1.5435277638670142e-07,6.938893903907228e-18,7.664921065214658e-08,1.075220103924357e-07,1.5435277638670142e-07,6.938893903907228e-18,0.0
4,8,175,0,1,438,0,1,2.3564528328634538e-08,2.7755575615628914e-17,7.813119493049747e-08,1.0169572325913201e-07,2.3564528328634538e-08,2.7755575615628914e-17,0.0
4,8,176,0,1,177,1,2,3.902575027026067e-08,2.7755575615628914e-17,1.4191410088737477e-08,2.4907999926493396e-08,3.902575027719957e-08,2.7755575615628914e-17,0.0
4,8,177,0,1,178,2,3,3.741618531671875e-08,2.7755575615628914e-17,6.063234386788352e-08,9.516932980568882e-08,3.741618531671875e-08,2.7755575615628914e-17,0.0
4,8,177,2,3,183,1,2,1.3033300393094915e-07,1.3877787807814457e-17,5.090190687007112e-08,1.0540883590981487e-07,1.3033300393094915e-07,1.3877787807814457e-17,0.0
4,8,178,0,1,179,1,2,1.035192061099588e-07,1.3877787807814457e-17,3.4770825871333066e-08,8.453118351126054e-08,1.0351920609608101e-07,1.3877787807814457e-17,0.0
4,8,179,0,1,180,2,3,4.637568618015564e-08,8.326672684688674e-17,7.47089132502321e-08,7.405706373142529e-08,4.637568618015564e-08,8.326672684688674e-17,0.0
4,8,179,2,3,185,1,2,8.933313179471103e-08,4.163336342344337e-17,8.744417927253334e-08,1.7677731106724437e-07,8.933313179471103e-08,4.163336342344337e-17,0.0
4,8,180,0,1,181,1,2,1.7415707029289074e-07,0.0,1.217117346977159e-07,1.6189610307915103e-07,1.7415707029289074e-07,0.0,0.0
4,8,181,0,1,182,2,3,2.747116659151949e-08,2.7755575615628914e-17,2.8065052629089315e-08,3.386587738019031e-08,2.747116659151949e-08,2.7755575615628914e-17,0.0
4,8,181,2,3,187,1,2,1.4810608869875175e-07,1.3877787807814457e-17,1.2717783408333627e-07,1.4369527627511314e-07,1.4810608869875175e-07,1.3877787807814457e-17,0.0
4,8,182,0,1,431,0,1,2.356452831475675e-08,1.3877787807814457e-17,1.216594704492313e-07,1.4522399876398806e-07,2.356452831475675e-08,1.3877787807814457e-17,0.0
4,8,183,0,1,184,1,2,4.4003679637583115e-08,1.3877787807814457e-17,2.5701439920755575e-08,1.830223971682754e-08,4.4003679637583115e-08,1.3877787807814457e-17,0.0
4,8,184,0,1,185,2,3,8.003555178326405e-08,4.163336342344337e-17,4.663746071276176e-08,5.8647704040404314e-08,8.003555178326405e-08,4.163336342344337e-17,0.0
4,8,184,2,3,188,1,2,6.104219109348552e-08,4.163336342344337e-17,6.630525940798382e-08,1.0120025660531606e-07,6.104219105185216e-08,4.163336342344337e-17,0.0
4,8,185,0,1,186,1,2,1.2838854142327438e-07,2.0816681711721685e-17,6.419225318660127e-08,6.41962882505509e-08,1.2838854143715217e-07,2.0816681711721685e-17,0.0
4,8,186,0,1,187,2,3,4.0403955278711656e-08,4.163336342344337e-17,1.9067332920896796e-08,2.133662235781486e-08,4.0403955278711656e-08,4.163336342344337e-17,0.0
4,8,186,2,3,190,1,2,5.534792646422204e-08,4.163336342344337e-17,9.594624642700333e-08,1.0291739613310646e-07,5.534792642258868e-08,4.163336342344337e-17,0.0
4,8,187,0,1,422,0,1,1.2325266592061457e-08,6.938893903907228e-18,9.145744230693031e-08,1.0378270889205288e-07,1.2325266585122563e-08,6.938893903907228e-18,0.0
4,8,188,0,1,189,1,2,5.3558201651426884e-08,1.0408340855860843e-17,3.818381747247579e-08,1.5374384189359436e-08,5.3558201661835225e-08,1.0408340855860843e-17,0.0
4,8,189,0,1,190,2,3,4.922611440694169e-08,1.3877787807814457e-17,2.0278787399297116e-08,3.469069048689377e-08,4.922611442081948e-08,1.3877787807814457e-17,0.0
4,8,189,2,3,191,1,2,1.131250296909636e-08,2.7755575615628914e-17,4.834118965540979e-08,5.965369265226173e-08,1.1312502996851936e-08,2.7755575615628914e-17,0.0
4,8,190,0,1,411,0,1,4.0817813434790295e-09,5.204170427930421e-18,5.271523374761333e-08,5.242902380644954e-08,4.0817813434790295e-09,5.204170427930421e-18,0.0
4,8,191,0,1,398,0,1,1.1114092979269685e-09,4.336808689942018e-19,2.8904708439247973e-08,2.9366545147013756e-08,1.1114092983606494e-09,4.336808689942018e-19,0.0
4,8,192,0,1,193,1,2,9.728302004241574e-09,1.3877787807814457e-17,6.723200202812807e-08,5.750370003776428e-08,9.728301990363786e-09,1.3877787807814457e-17,0.0
