ndivs,state,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_aM,max_abs_aP,max_abs_metric_mismatch,relative_metric_mismatch,weighted_l2_metric_mismatch,R_geo_face,I_direct_face,interface_formula_error
4,constant,19,0,20,2,5,0.18910015427497645,0.18909863839544588,1.6877647807611584e-05,8.925242748913504e-05,7.557384960625834e-06,9.642978203045684e-09,9.642978212269767e-09,9.224082916480924e-18
4,constant,19,2,25,1,5,0.37889910993482057,0.3789019925204644,7.976065325099313e-06,2.10504707880852e-05,5.920975053584037e-06,-9.724866869024295e-08,-9.724866868664523e-08,3.597719503903437e-18
4,constant,20,0,21,1,5,0.11649096358400207,0.11649623410037253,5.270516370461942e-06,4.5241946326959316e-05,2.208444791701535e-06,-2.35477316382596e-09,-2.3547731639055677e-09,7.960786215210338e-20
4,constant,20,1,44,2,5,0.2903115025870249,0.290311502587025,1.6653345369377348e-16,5.73637118094736e-16,1.1407863154290617e-16,1.7108715785117522e-17,1.5367421410192236e-17,1.741294374925286e-18
4,constant,21,0,22,2,5,0.16754496763628435,0.1675476614524459,4.9471431746855865e-06,2.9526781405359727e-05,2.2854594624176017e-06,-1.70004924786311e-08,-1.7000492482139615e-08,3.508516346645719e-18
4,constant,21,2,27,1,5,0.25818354688860823,0.25818183013184065,1.746247252465416e-06,6.763588437410476e-06,1.1845338632803425e-06,2.4407428531542786e-08,2.440742852995845e-08,1.5843354231697662e-18
4,constant,22,0,95,0,5,0.042634247522370244,0.04263413768017604,3.523578166186869e-07,8.264666016066176e-06,1.771104509098831e-07,-9.382716547198824e-09,-9.38271654719455e-09,4.274869405674047e-21
4,constant,22,1,47,2,5,0.1771853037875001,0.17718530378749997,1.3877787807814457e-16,7.832358277556817e-16,8.534148182465119e-17,1.2526121582967652e-18,-4.040547126657268e-18,5.293159284954033e-18
4,constant,23,0,24,1,5,0.15678341727273742,0.15677177543873183,1.1641834005593488e-05,7.425424326184686e-05,5.207606205586397e-06,6.960073315117383e-08,6.960073315180117e-08,6.273337765602162e-19
4,constant,24,0,25,2,5,0.19110348334339938,0.19110848704793384,1.922026542286459e-05,0.00010057253720000286,9.729182872733784e-06,4.8624334349014016e-08,4.862433435396704e-08,4.953025159069521e-18
4,constant,24,2,28,1,5,0.3275256357873824,0.327529831975649,5.2358138019625855e-06,1.598576157286294e-05,2.8586607662654123e-06,-7.924371133050879e-08,-7.924371132098936e-08,9.519432717276658e-18
4,constant,25,0,26,1,5,0.19110848704793398,0.19110348334339955,1.9220265422725813e-05,0.00010057253719927661,9.729182872714343e-06,4.8624334363115844e-08,4.862433436376213e-08,6.462861387550312e-19
4,constant,26,0,27,2,5,0.15677177543873178,0.15678341727273742,1.1641834005648999e-05,7.425424326220092e-05,5.207606205601382e-06,6.960073310952459e-08,6.960073310615509e-08,3.3694970641776067e-18
4,constant,26,2,30,1,5,0.3275256357873824,0.327529831975649,5.2358138019625855e-06,1.598576157286294e-05,2.858660766264727e-06,-7.924371134247414e-08,-7.924371134640633e-08,3.932191638950479e-18
4,constant,27,0,94,0,5,0.13881155875132,0.13881387044224885,3.1857716087102528e-06,2.2949951604696728e-05,1.7564869884919384e-06,6.087263816954063e-08,6.08726381728871e-08,3.3464683559241305e-18
4,constant,28,0,29,1,5,0.14473035280285987,0.1447322283040645,3.6257868834821405e-06,2.5051689771989216e-05,2.2301869080507176e-06,-2.205265536850397e-08,-2.205265537097106e-08,2.4670893379965565e-18
4,constant,29,0,30,2,5,0.1447322283040645,0.14473035280286,3.6257868833433626e-06,2.5051689771030357e-05,2.2301869079752524e-06,-2.205265536422185e-08,-2.205265536299291e-08,1.228938927347583e-18
