ndivs,state,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_aM,max_abs_aP,max_abs_metric_mismatch,relative_metric_mismatch,weighted_l2_metric_mismatch,R_geo_face,I_direct_face,interface_formula_error
4,gaussian,19,0,20,2,5,0.18910015427497645,0.18909863839544588,1.6877647807611584e-05,8.925242748913504e-05,7.557384960625834e-06,-3.4720778418578504e-26,-3.472077841850531e-26,7.3192890437919e-38
4,gaussian,19,2,25,1,5,0.37889910993482057,0.3789019925204644,7.976065325099313e-06,2.10504707880852e-05,5.920975053584037e-06,1.8497678993061934e-21,1.849767899299947e-21,6.24648294072157e-33
4,gaussian,20,0,21,1,5,0.11649096358400207,0.11649623410037253,5.270516370461942e-06,4.5241946326959316e-05,2.208444791701535e-06,3.539451460759524e-30,3.539451460767256e-30,7.731664276912178e-42
4,gaussian,20,1,44,2,5,0.2903115025870249,0.290311502587025,1.6653345369377348e-16,5.73637118094736e-16,1.1407863154290617e-16,2.9304333958457604e-38,2.4668788174641356e-38,4.635545783816248e-39
4,gaussian,21,0,22,2,5,0.16754496763628435,0.1675476614524459,4.9471431746855865e-06,2.9526781405359727e-05,2.2854594624176017e-06,-1.3703916691815658e-35,-1.3703916690272503e-35,1.5431554513129604e-45
4,gaussian,21,2,27,1,5,0.25818354688860823,0.25818183013184065,1.746247252465416e-06,6.763588437410476e-06,1.1845338632803425e-06,-1.1973633714492474e-30,-1.1973633714808607e-30,3.1613293355167873e-41
4,gaussian,22,0,95,0,5,0.042634247522370244,0.04263413768017604,3.523578166186869e-07,8.264666016066176e-06,1.771104509098831e-07,-2.4780910380463357e-37,-2.478091038082853e-37,3.6517483090606527e-48
4,gaussian,22,1,47,2,5,0.1771853037875001,0.17718530378749997,1.3877787807814457e-16,7.832358277556817e-16,8.534148182465119e-17,2.419585622835437e-46,2.906767966360943e-46,4.87182343525506e-47
4,gaussian,23,0,24,1,5,0.15678341727273742,0.15677177543873183,1.1641834005593488e-05,7.425424326184686e-05,5.207606205586397e-06,4.0664612753530455e-16,4.0664612753457766e-16,7.268860203545861e-28
4,gaussian,24,0,25,2,5,0.19110348334339938,0.19110848704793384,1.922026542286459e-05,0.00010057253720000286,9.729182872733784e-06,1.771288818330301e-21,1.7712888182659073e-21,6.439376861714104e-32
4,gaussian,24,2,28,1,5,0.3275256357873824,0.327529831975649,5.2358138019625855e-06,1.598576157286294e-05,2.8586607662654123e-06,-8.957727631797871e-17,-8.957727631717134e-17,8.073744845904174e-28
4,gaussian,25,0,26,1,5,0.19110848704793398,0.19110348334339955,1.9220265422725813e-05,0.00010057253719927661,9.729182872714343e-06,2.661755064562499e-21,2.6617550645635083e-21,1.0092324298419832e-33
4,gaussian,26,0,27,2,5,0.15677177543873178,0.15678341727273742,1.1641834005648999e-05,7.425424326220092e-05,5.207606205601382e-06,1.570356452069376e-26,1.5703564520644833e-26,4.892536057816982e-38
4,gaussian,26,2,30,1,5,0.3275256357873824,0.327529831975649,5.2358138019625855e-06,1.598576157286294e-05,2.858660766264727e-06,-1.2755348123862707e-21,-1.2755348123927876e-21,6.516940680958762e-33
4,gaussian,27,0,94,0,5,0.13881155875132,0.13881387044224885,3.1857716087102528e-06,2.2949951604696728e-05,1.7564869884919384e-06,1.2705143167777586e-27,1.2705143167859453e-27,8.186632257115302e-39
4,gaussian,28,0,29,1,5,0.14473035280285987,0.1447322283040645,3.6257868834821405e-06,2.5051689771989216e-05,2.2301869080507176e-06,2.002287702300826e-16,2.002287702309317e-16,8.491101568572666e-28
4,gaussian,29,0,30,2,5,0.1447322283040645,0.14473035280286,3.6257868833433626e-06,2.5051689771030357e-05,2.2301869079752524e-06,1.5196012985845653e-20,1.5196012985750933e-20,9.471964207739474e-32
4,gaussian,29,2,31,1,5,0.2882940661838872,0.28829257903243566,2.2533270133684447e-06,7.816071427329237e-06,2.006655741066634e-06,-1.0117972814301615e-16,-1.011797281435227e-16,5.065473087650422e-28
4,gaussian,30,0,91,0,5,0.18891456554192726,0.18891775131353594,3.185771608682497e-06,1.6863272966843943e-05,1.7564869885202464e-06,1.8731333923114704e-20,1.8731333923016825e-20,9.787937089240505e-32
4,gaussian,31,0,86,0,5,0.14271482846942457,0.14271464908308656,3.523578166741981e-07,2.468964300718672e-06,1.771104509333291e-07,1.9753265472919587e-17,1.9753265472373054e-17,5.465326958984322e-28
4,gaussian,32,0,33,1,5,0.1675476614524458,0.16754496763628451,4.9471431747549754e-06,2.9526781405773893e-05,2.285459462412368e-06,-2.8722022168996377e-16,-2.872202216897114e-16,2.5238618586414746e-28
4,gaussian,32,1,48,2,5,0.04263424752237029,0.04263413768017606,3.5235781664947827e-07,8.264666016788387e-06,1.7711045095350758e-07,1.6435363348155523e-17,1.6435363348875987e-17,7.204641995480213e-28
4,gaussian,33,0,34,2,5,0.25818354688860823,0.2581818301318409,1.746247252465416e-06,6.763588437410476e-06,1.1845338631699019e-06,8.547292525257455e-17,8.547292525147296e-17,1.1015949503345667e-27
4,gaussian,33,2,39,1,5,0.11649623410037255,0.11649096358400204,5.270516370503575e-06,4.524194632731669e-05,2.208444791723408e-06,1.4738589754857788e-20,1.4738589754703966e-20,1.5382161724577804e-31
4,gaussian,34,0,35,1,5,0.15678341727273765,0.15677177543873183,1.1641834005815532e-05,7.4254243263263e-05,5.207606205654812e-06,-4.06646127527436e-16,-4.066461275268632e-16,5.728116248036072e-28
4,gaussian,34,1,55,2,5,0.1388115587513202,0.13881387044224902,3.185771608835153e-06,2.2949951605596466e-05,1.7564869885526564e-06,-1.1616241957110767e-16,-1.1616241957164942e-16,5.417502266605299e-28
4,gaussian,35,0,36,2,5,0.32752563578738225,0.3275298319756489,5.235813801518496e-06,1.5985761571507074e-05,2.858660766209331e-06,8.957727632523723e-17,8.95772763249224e-17,3.148294568930482e-28
4,gaussian,35,2,41,1,5,0.1911034833433996,0.1911084870479339,1.9220265422920102e-05,0.0001005725372002933,9.729182872770129e-06,-1.7712888184913186e-21,-1.7712888184137427e-21,7.757585630681024e-32
4,gaussian,36,0,37,1,5,0.14473035280285995,0.14473222830406446,3.6257868834821405e-06,2.5051689771989222e-05,2.2301869080148216e-06,-2.0022877022914957e-16,-2.0022877022929739e-16,1.4781281211578709e-28
4,gaussian,36,1,60,2,5,0.18891456554192723,0.18891775131353614,3.185771608904542e-06,1.6863272968019276e-05,1.756486988609101e-06,1.1616241958268845e-16,1.1616241957948242e-16,3.2060293264313446e-27
4,gaussian,37,0,38,2,5,0.2882940661838872,0.2882925790324354,2.2533270132574224e-06,7.816071426944135e-06,2.0066557411313427e-06,1.0117972814218736e-16,1.011797281467747e-16,4.5873494233766244e-27
4,gaussian,37,2,43,1,5,0.14473222830406443,0.14473035280285995,3.625786883509896e-06,2.5051689772180997e-05,2.230186908028486e-06,-1.519601298400145e-20,-1.519601298388001e-20,1.2144192005576764e-31
4,gaussian,38,0,111,0,5,0.14271482846942465,0.1427146490830865,3.523578166464425e-07,2.468964300524188e-06,1.7711045099352742e-07,-1.9753265466879103e-17,-1.975326546743717e-17,5.580667051493785e-28
